"station","year","month","precipitation","month_id"
"223","1994","OCT",77.8831,10
"130","1994","OCT",75.0546,10
"116","1994","OCT",72.3761,10
"114","1994","OCT",78.11,10
"113","1994","OCT",79.172,10
"140","1994","OCT",79.6803,10
"187","1994","OCT",81.7716,10
"188","1994","OCT",83.9506,10
"185","1994","OCT",78.4609,10
"125","1994","OCT",78.8393,10
"184","1994","OCT",72.9302,10
"WATRE","1994","OCT",80.1733,10
"228","1994","OCT",75.4988,10
"111","1994","OCT",75.2153,10
"PA11A","1994","OCT",74.1502,10
"110","1994","OCT",73.2377,10
"112","1994","OCT",69.5324,10
"229","1994","OCT",92.3751,10
"FAGAN","1994","NOV",268.143,11
"131","1994","NOV",316.19,11
"JOHNS","1994","NOV",267.813,11
"191","1994","NOV",264.873,11
"192","1994","NOV",262.661,11
"CHOLL","1994","NOV",264.2,11
"SCS#1","1994","NOV",267.925,11
"SCS5N","1994","NOV",275.297,11
"163","1994","NOV",264.865,11
"161","1994","NOV",279.893,11
"HUGHE","1994","NOV",264.85,11
"155","1994","NOV",287.292,11
"149","1994","NOV",281.367,11
"120","1994","NOV",283.863,11
"117","1994","NOV",288.735,11
"205","1994","NOV",284.648,11
"118","1994","NOV",284.33,11
"222","1994","NOV",292.033,11
"169","1994","NOV",285.129,11
"119","1994","NOV",280.133,11
"166","1994","NOV",276.621,11
"124","1994","NOV",283.709,11
"18","1994","NOV",286.659,11
"123","1994","NOV",291.399,11
"121","1994","NOV",300.25,11
"122","1994","NOV",313.842,11
"AIRST","1994","NOV",261.142,11
"152","1994","NOV",254.414,11
"115","1994","NOV",268.615,11
"223","1994","NOV",272.656,11
"130","1994","NOV",287.668,11
"116","1994","NOV",281.025,11
"114","1994","NOV",313.924,11
"113","1994","NOV",315.122,11
"140","1994","NOV",310.674,11
"187","1994","NOV",301.471,11
"188","1994","NOV",299.929,11
"185","1994","NOV",330.705,11
"125","1994","NOV",337.431,11
"184","1994","NOV",333.456,11
"WATRE","1994","NOV",325.421,11
"228","1994","NOV",319.274,11
"111","1994","NOV",317.932,11
"PA11A","1994","NOV",321.714,11
"110","1994","NOV",316.974,11
"112","1994","NOV",310.638,11
"229","1994","NOV",326.998,11
"FAGAN","1994","DEC",309.023,12
"131","1994","DEC",340.317,12
"JOHNS","1994","DEC",318.806,12
"191","1994","DEC",303.188,12
"192","1994","DEC",305.715,12
"CHOLL","1994","DEC",295.004,12
"SCS#1","1994","DEC",291.641,12
"SCS5N","1994","DEC",302.596,12
"163","1994","DEC",291.387,12
"161","1994","DEC",304.397,12
"HUGHE","1994","DEC",286.601,12
"155","1994","DEC",300.146,12
"149","1994","DEC",334.911,12
"120","1994","DEC",325.644,12
"117","1994","DEC",331.499,12
"205","1994","DEC",325.909,12
"118","1994","DEC",324.194,12
"222","1994","DEC",326.453,12
"169","1994","DEC",394.503,12
"119","1994","DEC",341.253,12
"166","1994","DEC",349.722,12
"124","1994","DEC",371.469,12
"18","1994","DEC",375.67,12
"123","1994","DEC",383.725,12
"121","1994","DEC",406.611,12
"122","1994","DEC",381.765,12
"AIRST","1994","DEC",358.749,12
"152","1994","DEC",356.529,12
"115","1994","DEC",342.09,12
"223","1994","DEC",337.333,12
"130","1994","DEC",337.09,12
"116","1994","DEC",328.593,12
"114","1994","DEC",348.116,12
"113","1994","DEC",338.674,12
"140","1994","DEC",330.675,12
"187","1994","DEC",317.518,12
"188","1994","DEC",297.765,12
"185","1994","DEC",341.385,12
"125","1994","DEC",340.304,12
"184","1994","DEC",350.328,12
"WATRE","1994","DEC",358.814,12
"228","1994","DEC",363.547,12
"111","1994","DEC",364.133,12
"PA11A","1994","DEC",367.025,12
"110","1994","DEC",370.444,12
"112","1994","DEC",373.435,12
"229","1994","DEC",383.536,12
"FAGAN","1995","JAN",83.8519,1
"131","1995","JAN",90.4196,1
"JOHNS","1995","JAN",82.9456,1
"191","1995","JAN",81.4908,1
"192","1995","JAN",78.7544,1
"CHOLL","1995","JAN",75.5888,1
"SCS#1","1995","JAN",85.4111,1
"SCS5N","1995","JAN",94.0245,1
"163","1995","JAN",78.5371,1
"161","1995","JAN",82.6828,1
"HUGHE","1995","JAN",69.0913,1
"155","1995","JAN",75.4191,1
"149","1995","JAN",83.7387,1
"120","1995","JAN",92.2801,1
"117","1995","JAN",86.7055,1
"205","1995","JAN",90.1216,1
"118","1995","JAN",90.934,1
"222","1995","JAN",80.5803,1
"169","1995","JAN",96.6259,1
"119","1995","JAN",89.5355,1
"166","1995","JAN",88.4265,1
"124","1995","JAN",96.3321,1
"18","1995","JAN",98.2923,1
"123","1995","JAN",102.155,1
"121","1995","JAN",124.095,1
"122","1995","JAN",81.386,1
"AIRST","1995","JAN",75.6101,1
"152","1995","JAN",72.8019,1
"115","1995","JAN",77.4226,1
"223","1995","JAN",77.8539,1
"130","1995","JAN",81.412,1
"116","1995","JAN",77.948,1
"114","1995","JAN",92.1144,1
"113","1995","JAN",88.0818,1
"140","1995","JAN",83.8186,1
"187","1995","JAN",73.3849,1
"188","1995","JAN",77.374,1
"185","1995","JAN",93.6701,1
"125","1995","JAN",94.1928,1
"184","1995","JAN",105.462,1
"WATRE","1995","JAN",103.266,1
"228","1995","JAN",99.6943,1
"111","1995","JAN",99.0149,1
"PA11A","1995","JAN",102.221,1
"110","1995","JAN",100.263,1
"112","1995","JAN",99.9842,1
"229","1995","JAN",76.1135,1
"FAGAN","1995","FEB",68.2112,2
"131","1995","FEB",128.004,2
"JOHNS","1995","FEB",68.9331,2
"191","1995","FEB",63.7076,2
"192","1995","FEB",62.9359,2
"CHOLL","1995","FEB",66.227,2
"SCS#1","1995","FEB",91.425,2
"SCS5N","1995","FEB",106.391,2
"163","1995","FEB",84.0619,2
"161","1995","FEB",103.456,2
"HUGHE","1995","FEB",102.802,2
"155","1995","FEB",111.497,2
"149","1995","FEB",84.2396,2
"120","1995","FEB",79.574,2
"117","1995","FEB",92.4599,2
"205","1995","FEB",83.492,2
"118","1995","FEB",82.0432,2
"222","1995","FEB",102.095,2
"169","1995","FEB",85.3362,2
"119","1995","FEB",79.6874,2
"166","1995","FEB",78.0989,2
"124","1995","FEB",84.2065,2
"18","1995","FEB",87.0997,2
"123","1995","FEB",92.2532,2
"121","1995","FEB",95.4915,2
"122","1995","FEB",103.796,2
"AIRST","1995","FEB",89.8804,2
"152","1995","FEB",88.5519,2
"115","1995","FEB",84.0426,2
"223","1995","FEB",87.0581,2
"130","1995","FEB",100.286,2
"116","1995","FEB",93.315,2
"114","1995","FEB",119.114,2
"113","1995","FEB",121.574,2
"140","1995","FEB",122.825,2
"187","1995","FEB",127.732,2
"188","1995","FEB",128.011,2
"185","1995","FEB",172.511,2
"125","1995","FEB",192.986,2
"184","1995","FEB",165.118,2
"WATRE","1995","FEB",116.024,2
"228","1995","FEB",128.911,2
"111","1995","FEB",128.256,2
"PA11A","1995","FEB",135.506,2
"110","1995","FEB",131.425,2
"112","1995","FEB",124.814,2
"229","1995","FEB",115.619,2
"FAGAN","1995","MAR",96.9646,3
"131","1995","MAR",68.2354,3
"JOHNS","1995","MAR",96.6228,3
"191","1995","MAR",98.7338,3
"192","1995","MAR",99.9943,3
"CHOLL","1995","MAR",93.5325,3
"SCS#1","1995","MAR",94.8398,3
"SCS5N","1995","MAR",94.7227,3
"163","1995","MAR",94.8998,3
"161","1995","MAR",76.3051,3
"HUGHE","1995","MAR",52.9278,3
"155","1995","MAR",54.6673,3
"149","1995","MAR",76.5,3
"120","1995","MAR",59.0917,3
"117","1995","MAR",69.2122,3
"205","1995","MAR",62.4264,3
"118","1995","MAR",60.5081,3
"222","1995","MAR",75.134,3
"169","1995","MAR",96.7657,3
"119","1995","MAR",72.1942,3
"166","1995","MAR",81.5416,3
"124","1995","MAR",94.0972,3
"18","1995","MAR",93.7027,3
"123","1995","MAR",91.6886,3
"121","1995","MAR",99.326,3
"122","1995","MAR",88.5423,3
"AIRST","1995","MAR",69.4978,3
"152","1995","MAR",66.804,3
"115","1995","MAR",67.7784,3
"223","1995","MAR",70.0248,3
"130","1995","MAR",77.211,3
"116","1995","MAR",80.1996,3
"114","1995","MAR",72.7543,3
"113","1995","MAR",68.2108,3
"140","1995","MAR",65.5809,3
"187","1995","MAR",52.6431,3
"188","1995","MAR",41.8634,3
"185","1995","MAR",73.0226,3
"125","1995","MAR",75.7333,3
"184","1995","MAR",73.3967,3
"WATRE","1995","MAR",70.7622,3
"228","1995","MAR",77.9616,3
"111","1995","MAR",78.8406,3
"PA11A","1995","MAR",79.339,3
"110","1995","MAR",83.2826,3
"112","1995","MAR",90.4966,3
"229","1995","MAR",88.509,3
"FAGAN","1995","APR",36.9224,4
"131","1995","APR",40.4514,4
"JOHNS","1995","APR",38.1332,4
"191","1995","APR",36.1164,4
"192","1995","APR",36.7318,4
"CHOLL","1995","APR",34.5266,4
"SCS#1","1995","APR",34.4735,4
"SCS5N","1995","APR",39.1804,4
"163","1995","APR",36.4174,4
"161","1995","APR",39.3377,4
"HUGHE","1995","APR",37.2507,4
"155","1995","APR",38.8095,4
"149","1995","APR",46.1148,4
"120","1995","APR",62.3304,4
"117","1995","APR",48.6488,4
"205","1995","APR",57.3059,4
"118","1995","APR",59.3797,4
"222","1995","APR",38.8268,4
"169","1995","APR",45.8209,4
"119","1995","APR",53.2361,4
"166","1995","APR",47.7767,4
"124","1995","APR",48.298,4
"18","1995","APR",49.8504,4
"123","1995","APR",53.7933,4
"121","1995","APR",67.8682,4
"122","1995","APR",49.7929,4
"AIRST","1995","APR",42.0171,4
"152","1995","APR",41.1396,4
"115","1995","APR",36.6326,4
"223","1995","APR",36.2292,4
"130","1995","APR",36.5133,4
"116","1995","APR",34.9937,4
"114","1995","APR",39.1925,4
"113","1995","APR",37.0605,4
"140","1995","APR",38.0847,4
"187","1995","APR",40.3151,4
"188","1995","APR",34.2443,4
"185","1995","APR",44.6616,4
"125","1995","APR",46.7216,4
"184","1995","APR",41.1723,4
"WATRE","1995","APR",44.056,4
"228","1995","APR",41.0084,4
"111","1995","APR",40.8342,4
"PA11A","1995","APR",40.7354,4
"110","1995","APR",40.6184,4
"112","1995","APR",40.0929,4
"229","1995","APR",46.7814,4
"FAGAN","1995","MAY",9.82676,5
"131","1995","MAY",20.2358,5
"JOHNS","1995","MAY",9.66701,5
"191","1995","MAY",9.86007,5
"192","1995","MAY",9.41419,5
"CHOLL","1995","MAY",8.15751,5
"SCS#1","1995","MAY",5.32811,5
"SCS5N","1995","MAY",7.16348,5
"163","1995","MAY",6.31909,5
"161","1995","MAY",6.97904,5
"HUGHE","1995","MAY",2.85966,5
"155","1995","MAY",8.15697,5
"149","1995","MAY",8.41133,5
"120","1995","MAY",2.78501,5
"117","1995","MAY",8.66054,5
"205","1995","MAY",5.11091,5
"118","1995","MAY",4.12781,5
"222","1995","MAY",13.1341,5
"169","1995","MAY",11.8587,5
"119","1995","MAY",6.80328,5
"166","1995","MAY",9.06723,5
"124","1995","MAY",10.0002,5
"18","1995","MAY",10.1375,5
"123","1995","MAY",10.817,5
"121","1995","MAY",14.5995,5
"122","1995","MAY",8.2124,5
"AIRST","1995","MAY",6.08326,5
"152","1995","MAY",5.28803,5
"115","1995","MAY",11.6469,5
"223","1995","MAY",12.6821,5
"130","1995","MAY",13.8453,5
"116","1995","MAY",14.4422,5
"114","1995","MAY",21.9163,5
"113","1995","MAY",22.4099,5
"140","1995","MAY",17.7591,5
"187","1995","MAY",11.7681,5
"188","1995","MAY",8.82463,5
"185","1995","MAY",11.9503,5
"125","1995","MAY",9.25684,5
"184","1995","MAY",13.0625,5
"WATRE","1995","MAY",34.4103,5
"228","1995","MAY",16.9613,5
"111","1995","MAY",15.7043,5
"PA11A","1995","MAY",13.8453,5
"110","1995","MAY",9.77666,5
"112","1995","MAY",2.5036,5
"229","1995","MAY",7.77253,5
"FAGAN","1995","JUN",0,6
"131","1995","JUN",0,6
"JOHNS","1995","JUN",0,6
"191","1995","JUN",0,6
"192","1995","JUN",0,6
"CHOLL","1995","JUN",0,6
"SCS#1","1995","JUN",0,6
"SCS5N","1995","JUN",0,6
"163","1995","JUN",0,6
"161","1995","JUN",0,6
"HUGHE","1995","JUN",0,6
"155","1995","JUN",0,6
"149","1995","JUN",0,6
"120","1995","JUN",0,6
"117","1995","JUN",0,6
"205","1995","JUN",0,6
"118","1995","JUN",0,6
"222","1995","JUN",0,6
"169","1995","JUN",0,6
"119","1995","JUN",0,6
"166","1995","JUN",0,6
"124","1995","JUN",0,6
"18","1995","JUN",0,6
"123","1995","JUN",0,6
"121","1995","JUN",0,6
"122","1995","JUN",0,6
"AIRST","1995","JUN",0,6
"152","1995","JUN",0,6
"115","1995","JUN",0,6
"223","1995","JUN",0,6
"130","1995","JUN",0,6
"116","1995","JUN",0,6
"114","1995","JUN",0,6
"113","1995","JUN",0,6
"140","1995","JUN",0,6
"187","1995","JUN",0,6
"188","1995","JUN",0,6
"185","1995","JUN",0,6
"125","1995","JUN",0,6
"184","1995","JUN",0,6
"WATRE","1995","JUN",0,6
"228","1995","JUN",0,6
"111","1995","JUN",0,6
"PA11A","1995","JUN",0,6
"110","1995","JUN",0,6
"112","1995","JUN",0,6
"229","1995","JUN",0,6
"FAGAN","1995","JUL",81.3326,7
"131","1995","JUL",89.1029,7
"JOHNS","1995","JUL",83.2814,7
"191","1995","JUL",85.9387,7
"192","1995","JUL",87.4054,7
"CHOLL","1995","JUL",64.3377,7
"SCS#1","1995","JUL",13.8867,7
"SCS5N","1995","JUL",9.49279,7
"163","1995","JUL",24.4461,7
"161","1995","JUL",24.7836,7
"HUGHE","1995","JUL",6.62457,7
"155","1995","JUL",36.5853,7
"149","1995","JUL",70.7705,7
"120","1995","JUL",73.1982,7
"117","1995","JUL",74.2623,7
"205","1995","JUL",75.044,7
"118","1995","JUL",73.952,7
"222","1995","JUL",77.4725,7
"169","1995","JUL",109.298,7
"119","1995","JUL",84.9841,7
"166","1995","JUL",92.5975,7
"124","1995","JUL",115.654,7
"18","1995","JUL",119.573,7
"123","1995","JUL",128.075,7
"121","1995","JUL",147.521,7
"122","1995","JUL",156.545,7
"AIRST","1995","JUL",102.281,7
"152","1995","JUL",98.8327,7
"115","1995","JUL",82.8175,7
"223","1995","JUL",80.1785,7
"130","1995","JUL",88.2888,7
"116","1995","JUL",89.8136,7
"114","1995","JUL",88.8795,7
"113","1995","JUL",87.2841,7
"140","1995","JUL",80.4993,7
"187","1995","JUL",65.3801,7
"188","1995","JUL",44.9452,7
"185","1995","JUL",109.179,7
"125","1995","JUL",120.017,7
"184","1995","JUL",112.333,7
"WATRE","1995","JUL",97.8402,7
"228","1995","JUL",85.5564,7
"111","1995","JUL",82.3661,7
"PA11A","1995","JUL",87.0698,7
"110","1995","JUL",70.2785,7
"112","1995","JUL",34.1274,7
"229","1995","JUL",161.334,7
"FAGAN","1995","AUG",265.472,8
"131","1995","AUG",224.216,8
"JOHNS","1995","AUG",265.751,8
"191","1995","AUG",271.464,8
"192","1995","AUG",274.423,8
"CHOLL","1995","AUG",251.559,8
"SCS#1","1995","AUG",253.026,8
"SCS5N","1995","AUG",278.064,8
"163","1995","AUG",255.79,8
"161","1995","AUG",243.176,8
"PAST3","1995","AUG",242.575,8
"HUGHE","1995","AUG",239.8,8
"155","1995","AUG",233.536,8
"149","1995","AUG",219.808,8
"120","1995","AUG",210.815,8
"117","1995","AUG",196.785,8
"205","1995","AUG",204.045,8
"118","1995","AUG",205.153,8
"222","1995","AUG",175.558,8
"169","1995","AUG",258.238,8
"119","1995","AUG",221.36,8
"166","1995","AUG",231.472,8
"124","1995","AUG",262.911,8
"18","1995","AUG",268.926,8
"123","1995","AUG",284.896,8
"121","1995","AUG",356.123,8
"122","1995","AUG",271.105,8
"AIRST","1995","AUG",222.97,8
"152","1995","AUG",219.29,8
"115","1995","AUG",192.862,8
"223","1995","AUG",185.227,8
"130","1995","AUG",178.095,8
"116","1995","AUG",164.831,8
"114","1995","AUG",214.535,8
"113","1995","AUG",211.25,8
"140","1995","AUG",210.358,8
"187","1995","AUG",275.787,8
"188","1995","AUG",274.847,8
"185","1995","AUG",228.952,8
"125","1995","AUG",228.228,8
"184","1995","AUG",233.202,8
"WATRE","1995","AUG",254.782,8
"228","1995","AUG",211.439,8
"111","1995","AUG",207.053,8
"PA11A","1995","AUG",207.777,8
"110","1995","AUG",191.902,8
"112","1995","AUG",167.081,8
"229","1995","AUG",253.693,8
"FAGAN","1995","SEP",144.51,9
"131","1995","SEP",142.447,9
"JOHNS","1995","SEP",146.625,9
"191","1995","SEP",148.152,9
"192","1995","SEP",150.767,9
"CHOLL","1995","SEP",166.811,9
"SCS#1","1995","SEP",103.02,9
"SCS5N","1995","SEP",93.7353,9
"163","1995","SEP",118.754,9
"161","1995","SEP",129.124,9
"HUGHE","1995","SEP",107.833,9
"155","1995","SEP",127.434,9
"149","1995","SEP",174.592,9
"120","1995","SEP",172.29,9
"117","1995","SEP",172.746,9
"205","1995","SEP",171.626,9
"118","1995","SEP",171.836,9
"222","1995","SEP",171.307,9
"169","1995","SEP",130.635,9
"119","1995","SEP",160.271,9
"166","1995","SEP",148.183,9
"124","1995","SEP",129.625,9
"18","1995","SEP",133.677,9
"123","1995","SEP",146.993,9
"121","1995","SEP",157.182,9
"122","1995","SEP",149.309,9
"AIRST","1995","SEP",184.719,9
"152","1995","SEP",191.603,9
"115","1995","SEP",167.372,9
"223","1995","SEP",167.394,9
"130","1995","SEP",165.738,9
"116","1995","SEP",166.678,9
"114","1995","SEP",149.983,9
"113","1995","SEP",149.817,9
"140","1995","SEP",146.087,9
"187","1995","SEP",132.371,9
"188","1995","SEP",123.126,9
"185","1995","SEP",117.302,9
"125","1995","SEP",104.379,9
"184","1995","SEP",129.374,9
"WATRE","1995","SEP",140.355,9
"228","1995","SEP",147.2,9
"111","1995","SEP",148.015,9
"PA11A","1995","SEP",147.391,9
"110","1995","SEP",149.362,9
"112","1995","SEP",149.162,9
"229","1995","SEP",147.281,9
"FAGAN","1995","OCT",62.97,10
"131","1995","OCT",57.8043,10
"JOHNS","1995","OCT",64.3835,10
"191","1995","OCT",61.3711,10
"192","1995","OCT",60.7287,10
"CHOLL","1995","OCT",56.0897,10
"SCS#1","1995","OCT",47.4,10
"SCS5N","1995","OCT",51.4351,10
"163","1995","OCT",50.8145,10
"161","1995","OCT",54.3674,10
"HUGHE","1995","OCT",50.8341,10
"155","1995","OCT",55.9725,10
"149","1995","OCT",60.4967,10
"120","1995","OCT",58.1237,10
"117","1995","OCT",59.8922,10
"205","1995","OCT",58.1227,10
"118","1995","OCT",57.7915,10
"222","1995","OCT",57.593,10
"169","1995","OCT",87.0516,10
"119","1995","OCT",62.7705,10
"166","1995","OCT",66.8207,10
"124","1995","OCT",74.8071,10
"18","1995","OCT",73.2998,10
"123","1995","OCT",65.1496,10
"121","1995","OCT",53.1929,10
"122","1995","OCT",63.0752,10
"AIRST","1995","OCT",46.9279,10
"152","1995","OCT",43.9448,10
"115","1995","OCT",49.2021,10
"223","1995","OCT",48.631,10
"130","1995","OCT",52.321,10
"116","1995","OCT",52.814,10
"114","1995","OCT",55.9087,10
"113","1995","OCT",57.7418,10
"140","1995","OCT",58.3539,10
"187","1995","OCT",59.0051,10
"188","1995","OCT",55.1103,10
"185","1995","OCT",57.3243,10
"125","1995","OCT",56.9951,10
"184","1995","OCT",56.7194,10
"WATRE","1995","OCT",58.3373,10
"228","1995","OCT",53.7235,10
"111","1995","OCT",53.1965,10
"PA11A","1995","OCT",53.0784,10
"110","1995","OCT",51.051,10
"112","1995","OCT",48.3962,10
"229","1995","OCT",60.3005,10
"FAGAN","1995","NOV",88.8655,11
"131","1995","NOV",76.7351,11
"JOHNS","1995","NOV",87.9022,11
"191","1995","NOV",92.3074,11
"192","1995","NOV",93.4013,11
"CHOLL","1995","NOV",86.2421,11
"SCS#1","1995","NOV",76.5497,11
"SCS5N","1995","NOV",76.0205,11
"163","1995","NOV",80.8284,11
"161","1995","NOV",76.4798,11
"HUGHE","1995","NOV",70.2775,11
"155","1995","NOV",75.5302,11
"149","1995","NOV",78.9642,11
"120","1995","NOV",78.0008,11
"117","1995","NOV",76.079,11
"205","1995","NOV",76.9122,11
"118","1995","NOV",77.0559,11
"222","1995","NOV",76.1937,11
"169","1995","NOV",74.8885,11
"119","1995","NOV",76.069,11
"166","1995","NOV",74.1049,11
"124","1995","NOV",72.4595,11
"18","1995","NOV",73.3785,11
"123","1995","NOV",76.303,11
"121","1995","NOV",81.7272,11
"122","1995","NOV",81.1526,11
"AIRST","1995","NOV",72.6937,11
"152","1995","NOV",72.1504,11
"115","1995","NOV",70.9666,11
"223","1995","NOV",71.7568,11
"130","1995","NOV",74.7415,11
"116","1995","NOV",74.8694,11
"114","1995","NOV",78.4098,11
"113","1995","NOV",78.9829,11
"140","1995","NOV",75.4617,11
"187","1995","NOV",58.6156,11
"188","1995","NOV",83.7989,11
"185","1995","NOV",77.5189,11
"125","1995","NOV",79.8095,11
"184","1995","NOV",77.641,11
"WATRE","1995","NOV",82.8844,11
"228","1995","NOV",76.6809,11
"111","1995","NOV",75.9903,11
"PA11A","1995","NOV",75.9693,11
"110","1995","NOV",73.1527,11
"112","1995","NOV",67.5394,11
"229","1995","NOV",82.6043,11
"FAGAN","1995","DEC",62.7743,12
"GRARI","1995","DEC",46.0098,12
"131","1995","DEC",56.943,12
"AMADO","1995","DEC",48.2618,12
"DESRI","1995","DEC",60.1214,12
"JOHNS","1995","DEC",66.0925,12
"191","1995","DEC",63.4161,12
"192","1995","DEC",64.4411,12
"CHOLL","1995","DEC",59.3725,12
"SCS#1","1995","DEC",43.8874,12
"SCS5N","1995","DEC",46.7834,12
"163","1995","DEC",48.3852,12
"161","1995","DEC",49.6517,12
"HUGHE","1995","DEC",42.1434,12
"155","1995","DEC",44.2707,12
"149","1995","DEC",63.9863,12
"120","1995","DEC",63.396,12
"117","1995","DEC",60.9118,12
"205","1995","DEC",62.5011,12
"118","1995","DEC",62.5514,12
"222","1995","DEC",56.6769,12
"169","1995","DEC",76.2812,12
"119","1995","DEC",66.1978,12
"166","1995","DEC",68.8255,12
"124","1995","DEC",76.7621,12
"18","1995","DEC",77.9804,12
"123","1995","DEC",81.0983,12
"121","1995","DEC",100.269,12
"122","1995","DEC",70.3995,12
"AIRST","1995","DEC",58.8309,12
"152","1995","DEC",56.5934,12
"115","1995","DEC",59.0729,12
"223","1995","DEC",58.5415,12
"130","1995","DEC",57.6889,12
"116","1995","DEC",56.6098,12
"114","1995","DEC",59.2964,12
"113","1995","DEC",57.6014,12
"140","1995","DEC",52.511,12
"187","1995","DEC",42.9313,12
"188","1995","DEC",47.1113,12
"185","1995","DEC",61.0384,12
"125","1995","DEC",63.7722,12
"184","1995","DEC",60.8081,12
"WATRE","1995","DEC",63.9558,12
"228","1995","DEC",60.8978,12
"111","1995","DEC",60.7271,12
"PA11A","1995","DEC",60.8428,12
"110","1995","DEC",60.6149,12
"112","1995","DEC",60.138,12
"229","1995","DEC",65.5477,12
"FAGAN","1996","JAN",13.454,1
"131","1996","JAN",17.7216,1
"JOHNS","1996","JAN",14.7856,1
"191","1996","JAN",12.9352,1
"192","1996","JAN",13.4171,1
"CHOLL","1996","JAN",9.3546,1
"SCS#1","1996","JAN",7.24359,1
"SCS5N","1996","JAN",9.21418,1
"163","1996","JAN",9.22647,1
"161","1996","JAN",10.4606,1
"HUGHE","1996","JAN",6.82516,1
"155","1996","JAN",12.9961,1
"149","1996","JAN",14.0411,1
"120","1996","JAN",14.8661,1
"117","1996","JAN",15.1848,1
"205","1996","JAN",14.8177,1
"118","1996","JAN",14.7683,1
"222","1996","JAN",13.8519,1
"169","1996","JAN",25.3733,1
"119","1996","JAN",17.6209,1
"166","1996","JAN",19.9985,1
"124","1996","JAN",23.43,1
"18","1996","JAN",22.6432,1
"123","1996","JAN",19.6539,1
"121","1996","JAN",12.7058,1
"122","1996","JAN",23.4407,1
"AIRST","1996","JAN",21.7648,1
"152","1996","JAN",21.9364,1
"115","1996","JAN",17.5165,1
"223","1996","JAN",16.1695,1
"130","1996","JAN",14.7835,1
"116","1996","JAN",13.4849,1
"114","1996","JAN",16.7236,1
"113","1996","JAN",15.7484,1
"140","1996","JAN",17.9303,1
"187","1996","JAN",16.6566,1
"188","1996","JAN",7.52565,1
"185","1996","JAN",16.9651,1
"125","1996","JAN",16.0546,1
"184","1996","JAN",16.4439,1
"WATRE","1996","JAN",17.2102,1
"228","1996","JAN",19.0562,1
"111","1996","JAN",19.2354,1
"PA11A","1996","JAN",19.4469,1
"110","1996","JAN",20.245,1
"112","1996","JAN",21.0152,1
"229","1996","JAN",25.2143,1
"FAGAN","1996","FEB",90.4292,2
"131","1996","FEB",83.695,2
"JOHNS","1996","FEB",83.4557,2
"191","1996","FEB",88.9566,2
"192","1996","FEB",80.6467,2
"CHOLL","1996","FEB",85.7316,2
"SCS#1","1996","FEB",96.3631,2
"SCS5N","1996","FEB",93.9031,2
"163","1996","FEB",83.1909,2
"161","1996","FEB",89.274,2
"HUGHE","1996","FEB",97.8279,2
"155","1996","FEB",88.0761,2
"149","1996","FEB",69.7379,2
"120","1996","FEB",57.4338,2
"117","1996","FEB",66.1279,2
"205","1996","FEB",59.693,2
"118","1996","FEB",58.4162,2
"222","1996","FEB",67.8489,2
"169","1996","FEB",75.4251,2
"119","1996","FEB",64.6086,2
"166","1996","FEB",69.604,2
"124","1996","FEB",78.9773,2
"18","1996","FEB",80.7956,2
"123","1996","FEB",85.9994,2
"121","1996","FEB",108.154,2
"122","1996","FEB",77.7468,2
"AIRST","1996","FEB",66.5281,2
"152","1996","FEB",64.5341,2
"115","1996","FEB",66.3627,2
"223","1996","FEB",65.9372,2
"130","1996","FEB",65.5552,2
"116","1996","FEB",61.4817,2
"114","1996","FEB",78.341,2
"113","1996","FEB",75.8947,2
"140","1996","FEB",78.7544,2
"187","1996","FEB",83.3979,2
"188","1996","FEB",83.7824,2
"185","1996","FEB",97.2096,2
"125","1996","FEB",102.556,2
"184","1996","FEB",101.475,2
"WATRE","1996","FEB",88.5297,2
"228","1996","FEB",81.4385,2
"111","1996","FEB",79.86,2
"PA11A","1996","FEB",83.4004,2
"110","1996","FEB",76.7607,2
"112","1996","FEB",67.6658,2
"229","1996","FEB",75.2795,2
"FAGAN","1996","MAR",13.0479,3
"131","1996","MAR",24.7729,3
"JOHNS","1996","MAR",15.6293,3
"191","1996","MAR",12.5916,3
"192","1996","MAR",13.335,3
"CHOLL","1996","MAR",11.0629,3
"SCS#1","1996","MAR",10.6126,3
"SCS5N","1996","MAR",13.8686,3
"163","1996","MAR",9.90445,3
"161","1996","MAR",15.245,3
"HUGHE","1996","MAR",16.2277,3
"155","1996","MAR",22.3812,3
"149","1996","MAR",16.9809,3
"120","1996","MAR",20.6436,3
"117","1996","MAR",17.6311,3
"205","1996","MAR",19.2429,3
"118","1996","MAR",19.754,3
"222","1996","MAR",12.4976,3
"169","1996","MAR",27.2213,3
"119","1996","MAR",21.8117,3
"166","1996","MAR",24.4844,3
"NRNCH","1996","MAR",45.9666,3
"124","1996","MAR",33.1252,3
"18","1996","MAR",32.7065,3
"123","1996","MAR",31.7809,3
"121","1996","MAR",39.3037,3
"122","1996","MAR",24.2246,3
"AIRST","1996","MAR",20.6124,3
"152","1996","MAR",20.0669,3
"115","1996","MAR",16.7186,3
"223","1996","MAR",15.3572,3
"130","1996","MAR",13.5401,3
"116","1996","MAR",9.56702,3
"114","1996","MAR",21.7672,3
"113","1996","MAR",21.1664,3
"140","1996","MAR",25.3319,3
"187","1996","MAR",30.4241,3
"188","1996","MAR",19.4731,3
"185","1996","MAR",23.1875,3
"125","1996","MAR",21.195,3
"184","1996","MAR",24.3523,3
"WATRE","1996","MAR",23.1849,3
